lat,lon,tree_cover_2000_pct,elevation_m,slope_deg,dist_to_road_km,dist_to_deforestation_frontier_km,protected_area,population_density_per_km2,annual_loss_rate_pct,high_risk
-12.84999999999999,-62.80000000000004,82.0,239.0,2.1,9.14,3.76,0,3.5,1.86,0
-12.84999999999999,-62.75000000000004,77.9,211.3,2.0,1.58,11.4,0,9.9,4.68,1
-12.84999999999999,-62.700000000000045,56.9,176.9,3.5,4.31,14.11,0,9.3,3.96,1
-12.84999999999999,-62.65000000000005,65.9,322.3,2.8,16.04,75.71,1,28.7,0.0,0
-12.84999999999999,-62.60000000000005,62.4,256.6,4.6,14.37,9.37,0,1.7,1.56,0
-12.84999999999999,-62.550000000000054,75.5,224.2,0.7,2.17,14.96,0,1.0,2.8,0
-12.84999999999999,-62.50000000000006,83.8,255.4,7.5,0.82,13.86,0,14.7,4.71,0
-12.84999999999999,-62.45000000000006,45.2,143.6,0.7,25.06,6.42,0,4.9,0.64,0
-12.84999999999999,-62.40000000000006,81.1,374.0,3.3,0.1,31.23,0,0.2,5.06,0
-12.84999999999999,-62.350000000000065,83.3,113.0,5.3,6.66,58.42,0,22.5,1.83,0
-12.84999999999999,-62.30000000000007,63.5,209.1,2.9,6.07,57.2,1,34.2,1.2,0
-12.84999999999999,-62.25000000000007,54.6,177.1,0.7,6.1,0.3,0,11.4,2.02,0
-12.84999999999999,-62.200000000000074,71.2,174.0,1.2,4.72,19.48,0,17.3,2.04,0
-12.84999999999999,-62.15000000000008,82.8,163.7,4.8,14.06,9.99,0,11.2,1.54,0
-12.84999999999999,-62.10000000000008,77.2,138.3,7.0,27.19,39.1,0,9.5,2.56,0
-12.84999999999999,-62.05000000000008,68.7,295.1,0.0,13.44,10.65,0,3.2,2.34,0
-12.84999999999999,-62.000000000000085,62.5,103.6,4.3,8.46,10.77,0,1.6,2.51,0
-12.84999999999999,-61.95000000000009,90.9,278.7,9.0,19.76,15.02,0,1.9,1.3,0
-12.84999999999999,-61.90000000000009,67.2,251.9,0.6,4.43,20.82,0,4.9,2.18,0
-12.84999999999999,-61.850000000000094,69.5,169.5,1.1,6.29,39.5,0,3.9,2.66,0
-12.84999999999999,-61.8000000000001,89.6,242.6,4.5,9.52,36.4,0,3.3,1.6,0
-12.84999999999999,-61.7500000000001,60.0,187.4,0.9,29.4,41.48,0,7.1,1.72,0
-12.84999999999999,-61.7000000000001,63.1,111.9,0.8,0.84,14.73,0,14.1,3.38,0
-12.84999999999999,-61.650000000000105,60.7,112.8,1.4,2.51,2.57,0,0.9,3.25,0
-12.84999999999999,-61.60000000000011,34.3,252.4,0.3,10.39,16.74,1,7.8,0.0,0
-12.84999999999999,-61.55000000000011,81.1,248.3,3.4,1.02,41.39,1,1.1,1.28,0
-12.84999999999999,-61.500000000000114,77.9,219.4,4.8,14.34,32.61,0,17.0,2.54,0
-12.84999999999999,-61.45000000000012,49.6,168.7,4.9,0.89,14.22,0,8.1,3.96,1
-12.84999999999999,-61.40000000000012,81.7,184.8,4.0,6.07,15.17,0,30.6,2.39,0
-12.84999999999999,-61.35000000000012,56.8,174.0,2.1,20.0,21.04,0,7.0,3.49,1
-12.84999999999999,-61.300000000000125,88.1,60.2,12.2,14.36,15.25,0,6.1,1.32,0
-12.84999999999999,-61.25000000000013,50.1,204.9,7.0,16.21,25.82,1,1.9,0.0,0
-12.84999999999999,-61.20000000000013,82.4,241.8,2.3,24.0,17.42,0,9.4,2.08,0
-12.84999999999999,-61.150000000000134,52.2,205.4,1.0,21.3,8.22,0,18.4,3.6,0
-12.84999999999999,-61.100000000000136,75.8,341.5,2.9,26.57,18.47,0,13.6,3.32,0
-12.84999999999999,-61.05000000000014,72.7,119.6,0.1,16.73,10.92,0,5.0,2.63,0
-12.84999999999999,-61.00000000000014,56.4,147.1,4.6,2.42,36.75,0,20.4,2.56,1
-12.84999999999999,-60.950000000000145,68.5,210.6,2.3,3.59,17.93,1,9.6,1.65,0
-12.84999999999999,-60.90000000000015,81.8,219.5,0.5,18.71,4.66,0,10.2,4.97,0
-12.84999999999999,-60.85000000000015,72.8,50.0,3.5,34.89,81.6,0,37.9,0.67,0
-12.84999999999999,-60.80000000000015,80.9,248.2,0.2,8.09,14.87,0,1.3,3.28,0
-12.84999999999999,-60.750000000000156,66.8,219.9,14.0,12.18,10.64,1,11.2,0.0,0
-12.84999999999999,-60.70000000000016,72.2,50.0,0.6,27.19,0.1,0,11.1,2.69,0
-12.84999999999999,-60.65000000000016,68.7,190.7,8.7,18.65,3.84,0,14.3,0.59,0
-12.84999999999999,-60.600000000000165,80.1,135.3,3.8,23.03,5.31,1,5.8,0.0,0
-12.84999999999999,-60.55000000000017,88.4,163.7,1.2,2.61,2.64,1,19.0,4.67,0
-12.84999999999999,-60.50000000000017,56.4,93.0,7.9,1.86,0.22,0,38.4,5.09,1
-12.84999999999999,-60.45000000000017,81.8,233.3,0.2,36.29,25.52,1,20.6,0.0,0
-12.84999999999999,-60.400000000000176,95.0,340.9,1.9,5.6,15.19,0,19.0,2.19,0
-12.84999999999999,-60.35000000000018,22.9,221.2,1.8,3.68,15.06,0,3.9,3.75,1
-12.84999999999999,-60.30000000000018,63.2,50.0,5.0,0.98,8.87,0,19.7,4.27,0
-12.84999999999999,-60.250000000000185,60.4,222.8,3.2,1.25,8.94,0,48.4,4.82,0
-12.84999999999999,-60.20000000000019,60.0,184.4,0.1,13.46,47.38,1,16.1,0.0,0
-12.84999999999999,-60.15000000000019,94.2,111.9,3.5,51.46,3.24,0,6.3,2.54,0
-12.84999999999999,-60.10000000000019,53.1,228.3,2.9,6.84,46.56,0,19.3,2.39,0
-12.84999999999999,-60.050000000000196,79.3,270.4,1.3,28.64,23.5,0,13.4,1.33,0
-12.79999999999999,-63.5,56.7,146.5,1.3,27.75,16.18,0,2.2,2.02,0
-12.79999999999999,-63.45,67.6,68.5,3.6,7.55,5.07,1,1.5,1.68,0
-12.79999999999999,-63.400000000000006,66.4,50.0,2.7,8.37,16.09,1,25.2,0.86,1
-12.79999999999999,-63.35000000000001,83.6,146.7,2.7,9.07,18.13,0,14.8,4.71,0
-12.79999999999999,-63.30000000000001,72.7,187.6,3.6,36.94,6.62,0,3.5,0.2,0
-12.79999999999999,-63.250000000000014,76.6,158.7,4.7,4.45,7.18,0,12.4,2.74,0
-12.79999999999999,-63.20000000000002,77.0,145.3,1.3,1.47,1.24,1,17.8,4.59,1
-12.79999999999999,-63.15000000000002,85.9,245.4,2.0,3.95,9.91,0,3.0,2.09,0
-12.79999999999999,-63.10000000000002,90.7,237.0,2.4,14.48,1.99,0,1.5,2.52,0
-12.79999999999999,-63.050000000000026,84.6,216.0,4.4,15.14,7.79,0,5.2,1.71,0
-12.79999999999999,-63.00000000000003,65.6,265.3,0.3,23.98,41.92,1,17.4,1.02,0
-12.79999999999999,-62.95000000000003,81.3,147.5,2.9,13.18,23.46,0,0.4,1.84,0
-12.79999999999999,-62.900000000000034,84.0,112.4,1.1,0.22,68.5,1,9.2,1.53,1
-12.79999999999999,-62.85000000000004,79.0,158.2,4.9,47.23,51.43,0,14.1,0.2,0
-12.79999999999999,-62.80000000000004,61.1,152.7,0.9,63.35,64.65,0,1.8,0.71,0
-12.79999999999999,-62.75000000000004,88.2,50.0,0.7,10.42,18.76,0,17.3,3.9,0
-12.79999999999999,-62.700000000000045,71.9,156.4,7.9,6.16,28.74,1,7.0,0.34,0
-12.79999999999999,-62.65000000000005,86.8,288.4,0.1,1.88,27.47,1,7.8,2.35,1
-12.79999999999999,-62.60000000000005,58.6,264.1,2.8,0.76,2.32,1,2.0,1.97,0
-12.79999999999999,-62.550000000000054,76.9,242.0,1.6,1.75,35.23,0,5.7,4.36,0
-12.79999999999999,-62.50000000000006,87.2,210.5,2.7,38.73,8.63,1,10.5,0.0,0
-12.79999999999999,-62.45000000000006,91.8,315.9,3.1,47.07,10.66,0,12.6,0.16,0
-12.79999999999999,-62.40000000000006,75.6,115.2,2.2,3.6,8.96,0,10.5,2.68,0
-12.79999999999999,-62.350000000000065,89.0,122.8,2.9,4.71,4.4,0,10.7,5.9,1
-12.79999999999999,-62.30000000000007,87.1,289.9,1.0,15.9,16.69,1,3.6,2.8,0
-12.79999999999999,-62.25000000000007,92.4,202.2,0.3,10.82,12.07,0,1.5,1.29,0
-12.79999999999999,-62.200000000000074,75.0,146.3,0.7,59.93,16.5,0,4.8,0.05,0
-12.79999999999999,-62.15000000000008,66.3,244.2,2.6,11.87,10.46,0,2.0,1.01,0
-12.79999999999999,-62.10000000000008,58.1,164.9,0.1,5.88,14.97,1,4.8,5.15,1
-12.79999999999999,-62.05000000000008,68.9,133.0,1.4,43.27,8.71,0,5.8,0.23,0
-12.79999999999999,-62.000000000000085,72.7,130.8,2.1,1.55,2.44,0,19.7,2.94,0
-12.79999999999999,-61.95000000000009,84.5,225.7,4.1,1.93,28.79,0,0.5,5.34,0
-12.79999999999999,-61.90000000000009,86.2,216.5,4.5,5.24,7.23,0,12.9,2.67,1
-12.79999999999999,-61.850000000000094,76.1,321.3,4.9,12.28,14.43,0,26.0,1.42,1
-12.79999999999999,-61.8000000000001,88.9,176.8,1.0,58.11,5.03,1,16.5,1.28,0
-12.79999999999999,-61.7500000000001,45.1,175.4,0.7,16.4,5.77,1,25.1,0.51,0
-12.79999999999999,-61.7000000000001,80.9,315.2,1.4,3.75,3.15,0,5.9,2.23,0
-12.79999999999999,-61.650000000000105,89.9,278.9,4.1,22.81,20.93,0,3.4,3.58,0
-12.79999999999999,-61.60000000000011,36.1,211.6,6.0,4.8,47.94,0,5.2,5.07,0
-12.79999999999999,-61.55000000000011,56.3,75.1,2.2,9.32,84.8,1,10.1,0.0,0
-12.79999999999999,-61.500000000000114,72.2,135.1,8.0,30.08,38.2,1,17.1,0.0,0
-12.79999999999999,-61.45000000000012,87.6,115.7,0.0,0.1,8.04,0,0.6,4.36,0
-12.79999999999999,-61.40000000000012,97.8,202.9,6.0,23.92,12.06,1,8.8,0.65,0
-12.79999999999999,-61.35000000000012,77.5,159.3,0.4,13.73,15.64,0,1.1,1.75,0
-12.79999999999999,-61.300000000000125,80.5,328.2,1.8,13.08,5.7,1,3.0,0.0,0
-12.79999999999999,-61.25000000000013,89.2,74.3,28.2,19.72,33.2,1,5.6,0.0,0
-12.79999999999999,-61.20000000000013,83.4,107.1,0.1,5.47,11.28,0,23.6,3.59,0
-12.79999999999999,-61.150000000000134,66.0,219.6,6.8,1.16,34.52,1,6.4,1.74,0
-12.79999999999999,-61.100000000000136,55.7,241.7,3.5,0.43,12.52,0,8.4,2.98,0
-12.79999999999999,-61.05000000000014,89.5,50.0,2.9,33.98,4.23,0,8.3,1.37,0
-12.79999999999999,-61.00000000000014,92.5,61.2,0.8,19.36,17.92,1,1.2,2.11,0
-12.79999999999999,-60.950000000000145,75.6,178.9,3.3,5.57,20.42,0,15.3,3.71,0
-12.79999999999999,-60.90000000000015,94.2,308.5,0.7,8.43,24.75,0,3.7,2.44,0
-12.79999999999999,-60.85000000000015,97.4,351.0,5.4,27.52,9.58,0,5.6,0.5,0
-12.79999999999999,-60.80000000000015,91.4,166.8,0.4,4.77,9.37,0,26.6,2.46,0
-12.79999999999999,-60.750000000000156,46.7,186.3,1.6,7.19,19.16,1,1.8,0.04,0
-12.79999999999999,-60.70000000000016,92.4,133.1,1.7,17.56,21.3,1,9.2,0.26,0
-12.79999999999999,-60.65000000000016,52.6,250.7,1.7,6.47,34.75,1,5.3,0.39,0
-12.79999999999999,-60.600000000000165,53.7,322.3,0.1,7.32,66.79,1,7.0,1.68,0
-12.79999999999999,-60.55000000000017,87.4,300.5,14.3,41.8,0.52,0,9.4,1.55,0
-12.79999999999999,-60.50000000000017,63.0,197.7,7.5,5.98,35.78,1,15.4,3.13,0
-12.79999999999999,-60.45000000000017,64.1,132.9,4.3,9.06,44.2,0,12.6,3.84,0
-12.79999999999999,-60.400000000000176,84.2,200.7,0.7,13.27,17.44,1,3.1,0.0,0
-12.79999999999999,-60.35000000000018,38.8,310.5,1.7,2.2,13.59,0,37.1,8.39,1
-12.79999999999999,-60.30000000000018,90.8,168.0,1.6,21.18,11.65,0,4.5,1.12,0
-12.79999999999999,-60.250000000000185,90.6,54.8,2.3,1.24,59.47,0,2.0,6.04,1
-12.79999999999999,-60.20000000000019,96.6,171.2,0.6,15.31,2.94,0,2.5,3.22,0
-12.79999999999999,-60.15000000000019,88.9,177.7,1.3,1.24,14.62,1,0.0,1.6,1
-12.79999999999999,-60.10000000000019,84.5,54.3,0.3,45.04,75.64,0,1.3,1.99,0
-12.79999999999999,-60.050000000000196,78.1,218.6,11.7,55.99,7.1,1,1.9,0.59,0
-12.74999999999999,-63.5,55.9,240.5,0.6,27.87,18.71,0,10.0,3.28,0
-12.74999999999999,-63.45,66.5,348.8,1.1,4.64,53.17,0,19.2,3.38,0
-12.74999999999999,-63.400000000000006,94.5,93.4,1.6,19.87,18.72,0,0.3,0.95,0
-12.74999999999999,-63.35000000000001,85.5,258.4,0.6,22.15,10.5,1,12.9,1.14,0
-12.74999999999999,-63.30000000000001,91.5,277.3,6.9,9.99,30.49,0,1.8,1.31,0
-12.74999999999999,-63.250000000000014,80.2,241.6,9.1,8.92,2.1,0,2.8,1.63,0
-12.74999999999999,-63.20000000000002,72.5,119.5,7.3,2.78,4.78,1,69.4,3.92,0
-12.74999999999999,-63.15000000000002,80.3,114.8,4.2,26.05,13.37,1,10.3,0.0,0
-12.74999999999999,-63.10000000000002,72.5,207.8,4.1,10.94,1.49,1,4.8,0.0,0
-12.74999999999999,-63.050000000000026,71.9,207.2,2.6,15.79,4.34,0,17.2,1.13,0
-12.74999999999999,-63.00000000000003,87.3,155.2,0.1,3.11,1.77,0,0.5,2.51,0
-12.74999999999999,-62.95000000000003,29.0,303.3,2.2,1.1,4.22,0,38.5,3.25,0
-12.74999999999999,-62.900000000000034,82.4,167.9,0.6,0.1,10.81,0,1.7,7.06,1
-12.74999999999999,-62.85000000000004,80.1,50.0,0.0,27.16,12.27,0,3.6,2.41,0
-12.74999999999999,-62.80000000000004,93.8,182.1,1.5,30.76,51.7,1,9.0,0.94,0
-12.74999999999999,-62.75000000000004,71.4,238.4,0.0,21.14,37.98,1,17.3,0.0,0
-12.74999999999999,-62.700000000000045,84.2,227.4,0.9,22.02,5.56,1,5.6,1.9,0
-12.74999999999999,-62.65000000000005,74.2,226.7,0.0,24.35,8.99,1,13.8,0.0,0
-12.74999999999999,-62.60000000000005,80.9,319.5,3.6,20.1,4.74,0,2.9,2.03,0
-12.74999999999999,-62.550000000000054,79.1,110.8,0.7,14.6,17.84,0,2.4,3.4,0
-12.74999999999999,-62.50000000000006,63.2,166.1,8.1,26.06,22.49,1,11.5,0.0,0
-12.74999999999999,-62.45000000000006,45.7,323.6,0.7,14.5,31.57,0,2.5,1.46,0
-12.74999999999999,-62.40000000000006,80.8,50.0,8.1,17.06,9.26,0,14.8,1.23,0
-12.74999999999999,-62.350000000000065,69.8,195.7,3.1,0.48,55.79,1,18.8,2.86,0
-12.74999999999999,-62.30000000000007,71.9,298.3,1.9,2.6,27.01,0,16.3,4.98,1
-12.74999999999999,-62.25000000000007,74.5,297.1,1.6,1.73,7.18,0,18.4,5.01,1
-12.74999999999999,-62.200000000000074,89.5,252.8,1.0,19.99,46.58,0,5.5,0.82,0
-12.74999999999999,-62.15000000000008,89.5,254.8,3.6,29.56,12.28,1,2.9,1.51,0
-12.74999999999999,-62.10000000000008,46.2,116.7,1.3,0.66,16.92,0,17.8,3.63,0
-12.74999999999999,-62.05000000000008,52.9,309.9,1.0,0.27,3.65,0,1.4,3.39,1
-12.74999999999999,-62.000000000000085,77.7,104.0,0.2,45.72,10.06,0,5.0,2.36,0
-12.74999999999999,-61.95000000000009,74.6,108.8,2.1,37.7,76.47,1,1.4,0.0,0
-12.74999999999999,-61.90000000000009,49.0,231.0,2.0,5.21,22.8,1,9.0,1.76,0
-12.74999999999999,-61.850000000000094,82.4,160.6,4.6,6.52,49.02,0,3.3,6.39,0
-12.74999999999999,-61.8000000000001,79.8,216.5,3.0,10.31,8.61,1,4.9,1.57,0
-12.74999999999999,-61.7500000000001,88.0,234.5,7.0,13.47,61.65,0,0.0,5.27,1
-12.74999999999999,-61.7000000000001,85.4,342.2,2.2,44.5,36.15,0,25.1,1.06,0
-12.74999999999999,-61.650000000000105,81.6,234.7,7.1,2.3,49.87,0,6.6,2.74,0
-12.74999999999999,-61.60000000000011,37.0,150.5,1.1,6.54,128.83,0,19.7,5.12,0
-12.74999999999999,-61.55000000000011,92.4,254.1,0.6,23.97,24.42,1,11.8,2.16,0
-12.74999999999999,-61.500000000000114,46.0,133.5,1.2,28.85,9.45,1,10.0,0.0,0
-12.74999999999999,-61.45000000000012,65.1,273.1,4.3,1.28,39.13,1,9.0,3.76,0
-12.74999999999999,-61.40000000000012,81.3,205.2,5.4,10.86,28.5,0,4.8,1.03,0
-12.74999999999999,-61.35000000000012,82.8,232.0,3.6,8.63,102.44,1,2.5,0.0,0
-12.74999999999999,-61.300000000000125,50.6,57.5,3.0,9.63,16.65,0,21.3,1.83,0
-12.74999999999999,-61.25000000000013,82.6,50.0,11.5,10.76,12.3,0,1.9,1.19,0
-12.74999999999999,-61.20000000000013,87.8,79.9,11.1,0.83,22.07,1,4.1,2.77,0
-12.74999999999999,-61.150000000000134,83.1,339.7,0.2,6.47,1.24,1,11.3,1.29,0
-12.74999999999999,-61.100000000000136,80.8,108.1,2.3,0.29,7.47,1,21.9,3.74,0
-12.74999999999999,-61.05000000000014,51.6,258.6,1.1,9.57,12.43,1,4.4,1.98,0
-12.74999999999999,-61.00000000000014,81.6,148.6,5.0,11.71,32.1,0,5.4,3.88,0
-12.74999999999999,-60.950000000000145,78.3,180.8,8.6,20.51,25.37,1,11.4,0.0,0
-12.74999999999999,-60.90000000000015,94.8,196.4,4.8,11.74,10.93,1,0.6,2.17,0
-12.74999999999999,-60.85000000000015,59.8,331.5,3.9,29.08,4.75,0,3.0,1.63,0
-12.74999999999999,-60.80000000000015,72.8,246.8,4.7,5.96,4.01,0,2.7,1.91,0
-12.74999999999999,-60.750000000000156,75.6,230.8,0.0,2.78,4.51,0,3.7,3.19,0
-12.74999999999999,-60.70000000000016,69.5,303.7,16.0,3.72,8.5,0,6.9,2.66,1
-12.74999999999999,-60.65000000000016,95.2,149.3,2.6,11.66,2.11,0,7.8,1.2,1
-12.74999999999999,-60.600000000000165,81.7,285.5,2.4,3.73,1.43,1,10.5,3.47,0
-12.74999999999999,-60.55000000000017,73.8,272.1,1.3,29.41,45.59,1,1.7,2.26,0
-12.74999999999999,-60.50000000000017,64.9,271.2,3.8,49.42,52.64,1,12.4,0.0,0
-12.74999999999999,-60.45000000000017,90.1,187.6,2.4,4.94,11.49,0,25.6,4.71,0
-12.74999999999999,-60.400000000000176,76.3,165.0,2.5,51.81,61.01,0,9.8,0.54,0
-12.74999999999999,-60.35000000000018,58.4,130.4,0.7,11.58,84.44,0,3.4,1.27,0
-12.74999999999999,-60.30000000000018,83.1,135.4,2.0,4.07,11.52,0,3.7,7.06,0
-12.74999999999999,-60.250000000000185,51.0,126.6,0.3,3.68,15.11,0,2.1,2.73,0
-12.74999999999999,-60.20000000000019,84.4,229.3,1.8,10.74,5.91,1,9.7,0.0,0
-12.74999999999999,-60.15000000000019,77.5,181.7,0.8,7.47,5.25,1,6.9,3.97,0
-12.74999999999999,-60.10000000000019,84.2,234.5,7.2,56.95,0.18,1,1.2,0.0,0
-12.74999999999999,-60.050000000000196,68.1,239.0,4.2,12.91,15.92,0,12.7,1.57,0
-12.699999999999989,-63.5,80.9,115.2,0.8,9.78,3.02,0,23.6,1.71,0
-12.699999999999989,-63.45,94.0,112.8,0.8,5.74,10.21,0,0.7,2.86,1
-12.699999999999989,-63.400000000000006,51.2,181.7,0.4,30.08,12.94,0,9.8,0.89,0
-12.699999999999989,-63.35000000000001,58.4,138.0,4.7,37.4,42.43,1,5.0,0.32,0
-12.699999999999989,-63.30000000000001,52.2,129.6,6.1,18.05,0.99,0,0.4,1.14,0
-12.699999999999989,-63.250000000000014,83.1,335.7,1.1,28.73,5.25,0,26.0,0.36,0
-12.699999999999989,-63.20000000000002,82.8,77.3,3.6,9.23,3.02,1,43.6,0.86,0
-12.699999999999989,-63.15000000000002,38.7,361.8,0.4,16.61,1.61,0,11.1,4.33,0
-12.699999999999989,-63.10000000000002,75.3,223.1,0.5,22.86,28.58,0,32.3,0.39,0
-12.699999999999989,-63.050000000000026,56.9,278.9,0.9,7.99,19.0,1,16.4,1.25,0
-12.699999999999989,-63.00000000000003,80.4,269.5,0.7,65.43,28.86,1,8.1,0.74,0
-12.699999999999989,-62.95000000000003,49.2,249.4,5.1,10.33,4.38,1,20.8,0.46,0
-12.699999999999989,-62.900000000000034,66.2,332.9,0.2,4.26,12.94,0,14.9,3.83,0
-12.699999999999989,-62.85000000000004,88.2,113.4,5.9,11.97,28.07,0,8.1,2.83,0
-12.699999999999989,-62.80000000000004,78.3,187.5,0.8,14.64,8.63,0,4.3,0.74,0
-12.699999999999989,-62.75000000000004,60.0,131.8,1.2,36.83,5.7,0,6.8,2.14,0
-12.699999999999989,-62.700000000000045,39.1,64.3,0.6,12.54,25.12,0,2.3,0.93,0
-12.699999999999989,-62.65000000000005,65.3,147.1,0.2,2.65,11.09,0,0.9,4.55,0
-12.699999999999989,-62.60000000000005,74.6,349.8,5.9,3.24,0.65,0,4.8,5.26,0
-12.699999999999989,-62.550000000000054,99.7,186.1,1.3,19.95,124.53,0,12.0,0.67,0
-12.699999999999989,-62.50000000000006,89.1,358.7,1.8,6.07,17.8,0,13.0,2.09,0
-12.699999999999989,-62.45000000000006,67.9,366.9,1.2,6.97,20.9,0,33.7,3.57,0
-12.699999999999989,-62.40000000000006,90.6,439.6,1.2,13.1,10.24,1,2.2,1.48,0
-12.699999999999989,-62.350000000000065,74.8,352.4,1.1,6.37,28.12,0,3.9,3.69,0
-12.699999999999989,-62.30000000000007,79.2,388.7,2.1,1.31,50.01,0,3.0,2.87,0
-12.699999999999989,-62.25000000000007,95.2,226.0,1.6,0.31,18.55,0,21.1,4.05,0
-12.699999999999989,-62.200000000000074,48.4,218.3,1.3,1.85,23.81,1,0.5,3.03,0
-12.699999999999989,-62.15000000000008,65.1,223.6,0.3,17.26,11.79,0,24.1,1.29,0
-12.699999999999989,-62.10000000000008,76.2,200.0,0.9,23.88,50.27,0,8.0,1.69,0
-12.699999999999989,-62.05000000000008,85.4,212.0,6.3,17.17,30.42,0,20.9,2.96,1
-12.699999999999989,-62.000000000000085,75.7,260.2,3.8,6.99,33.45,0,5.6,1.72,0
-12.699999999999989,-61.95000000000009,87.3,162.7,0.5,3.33,10.72,0,9.3,7.38,0
-12.699999999999989,-61.90000000000009,91.7,89.8,2.1,6.95,10.03,0,3.0,3.06,0
-12.699999999999989,-61.850000000000094,93.2,229.1,6.9,8.91,4.83,0,6.6,1.81,0
-12.699999999999989,-61.8000000000001,79.0,144.6,2.7,5.69,15.48,0,12.9,1.98,0
-12.699999999999989,-61.7500000000001,75.2,152.9,6.1,30.93,3.68,0,14.2,0.97,0
-12.699999999999989,-61.7000000000001,90.9,188.6,6.1,19.48,11.58,0,4.8,0.94,0
-12.699999999999989,-61.650000000000105,78.4,170.2,0.4,9.49,4.35,1,9.4,0.0,0
-12.699999999999989,-61.60000000000011,79.5,288.8,3.5,0.7,2.31,0,1.5,6.76,1
-12.699999999999989,-61.55000000000011,77.8,186.7,1.7,8.5,20.32,0,56.4,2.22,0
-12.699999999999989,-61.500000000000114,85.2,292.8,0.9,35.14,1.03,0,5.4,0.18,0
-12.699999999999989,-61.45000000000012,69.9,216.5,1.0,17.27,45.99,0,14.5,1.45,0
-12.699999999999989,-61.40000000000012,86.1,192.9,3.4,10.3,7.13,0,2.0,2.72,0
-12.699999999999989,-61.35000000000012,71.8,212.7,20.0,32.29,31.29,1,1.0,0.0,0
-12.699999999999989,-61.300000000000125,70.0,96.7,1.4,11.3,5.62,0,0.9,1.3,0
-12.699999999999989,-61.25000000000013,51.8,227.0,4.4,6.38,53.48,0,10.1,2.94,0
-12.699999999999989,-61.20000000000013,88.7,267.9,2.5,1.85,11.32,1,3.5,1.81,0
-12.699999999999989,-61.150000000000134,64.1,279.3,1.4,0.68,10.01,0,4.0,5.48,1
-12.699999999999989,-61.100000000000136,70.5,91.8,0.5,5.47,10.29,0,4.1,6.63,0
-12.699999999999989,-61.05000000000014,38.1,78.5,12.9,4.23,2.04,1,17.2,0.55,0
-12.699999999999989,-61.00000000000014,78.2,157.1,1.7,1.33,9.42,0,0.5,3.16,0
-12.699999999999989,-60.950000000000145,62.8,310.8,0.2,11.82,26.78,0,2.5,1.2,0
-12.699999999999989,-60.90000000000015,78.7,217.7,1.4,33.22,0.19,1,5.2,0.0,0
-12.699999999999989,-60.85000000000015,61.4,138.0,8.8,20.46,34.95,0,23.5,1.74,0
-12.699999999999989,-60.80000000000015,71.8,83.8,2.3,1.68,50.71,1,3.9,1.96,0
-12.699999999999989,-60.750000000000156,38.5,145.3,0.0,0.64,5.08,0,2.5,4.61,1
-12.699999999999989,-60.70000000000016,87.2,139.9,0.1,14.18,14.18,0,2.4,1.2,0
-12.699999999999989,-60.65000000000016,61.4,274.8,1.3,19.58,30.89,0,2.7,1.52,0
-12.699999999999989,-60.600000000000165,53.5,281.0,3.8,23.04,47.1,1,38.3,0.0,0
-12.699999999999989,-60.55000000000017,99.2,116.0,1.4,9.54,11.67,0,3.7,7.78,0
-12.699999999999989,-60.50000000000017,69.4,260.3,6.5,2.67,22.93,0,4.6,3.45,0
-12.699999999999989,-60.45000000000017,65.4,252.1,0.9,16.05,18.17,0,0.9,1.68,1
-12.699999999999989,-60.400000000000176,39.8,105.6,4.7,14.14,16.34,0,22.4,0.93,0
-12.699999999999989,-60.35000000000018,82.1,193.3,3.2,31.57,4.28,0,22.8,2.76,0
-12.699999999999989,-60.30000000000018,83.2,227.3,1.6,8.24,7.46,1,2.4,0.16,0
-12.699999999999989,-60.250000000000185,75.6,213.1,2.7,3.79,12.56,0,16.6,2.93,0
-12.699999999999989,-60.20000000000019,91.0,63.2,5.5,0.99,18.98,0,49.4,4.98,1
-12.699999999999989,-60.15000000000019,73.8,210.5,1.2,4.0,21.4,0,0.7,3.87,0
-12.699999999999989,-60.10000000000019,83.6,250.9,3.6,20.83,46.64,0,19.0,3.74,0
-12.699999999999989,-60.050000000000196,59.8,326.4,1.3,9.59,3.38,0,1.1,1.15,0
-12.649999999999988,-63.5,58.7,146.5,3.8,10.05,6.35,0,3.5,3.61,0
-12.649999999999988,-63.45,88.1,156.4,0.9,13.37,24.55,1,5.6,0.56,0
-12.649999999999988,-63.400000000000006,48.9,183.3,3.3,5.65,8.43,0,31.6,2.01,0
-12.649999999999988,-63.35000000000001,69.2,223.3,2.3,12.5,15.34,0,15.7,2.22,0
-12.649999999999988,-63.30000000000001,58.2,207.8,1.1,13.27,64.9,0,11.4,5.0,0
-12.649999999999988,-63.250000000000014,78.9,248.3,9.9,52.17,22.73,0,5.4,3.92,0
-12.649999999999988,-63.20000000000002,54.9,110.0,3.2,16.05,4.77,1,2.4,0.27,0
-12.649999999999988,-63.15000000000002,79.6,231.7,5.7,11.09,23.11,1,11.2,0.51,0
-12.649999999999988,-63.10000000000002,50.0,140.6,14.6,10.67,1.46,0,1.1,4.76,0
-12.649999999999988,-63.050000000000026,62.8,188.5,6.9,3.03,12.64,1,15.3,4.53,0
-12.649999999999988,-63.00000000000003,80.3,336.6,7.7,15.5,1.19,0,10.0,1.07,0
-12.649999999999988,-62.95000000000003,90.9,88.1,1.9,5.02,15.79,0,4.7,1.99,0
